gen_name|original_name|last|lastSz|askPx|askSz|bidPx|bidSz|open24h|high24h|low24h|volCcy24h|vol24h|ts|sodUtc0|sodUtc8|alias|baseCcy|category|ctMult|ctType|ctVal|ctValCcy|expTime|instFamily|instType_y|lever|listTime|lotSz|maxIcebergSz|maxLmtAmt|maxLmtSz|maxMktAmt|maxMktSz|maxStopSz|maxTriggerSz|maxTwapSz|minSz|optType|quoteCcy|settleCcy|state|stk|tickSz|uly
ANTUSDT|ANT-USDT|6.767|7.015551|6.768|89.25|6.766|69.25|6.314|6.82|6.273|649487.864805081|98299.193613|1707816695111|6.747|6.488||ANT|1|||||||SPOT|5|1597255081000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
1INCHUSDC|1INCH-USDC|0.4376|318.75|0.4389|882.1166|0.4384|570.1653|0.423|0.4412|0.4145|15358.35443902|35378.0925|1707816683110|0.4412|0.4325||1INCH|1|||||||SPOT||1655787830000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|10||USDC||live||0.0001|
ETHUSDC|ETH-USDC|2663.3|0.001|2663.41|3.759804|2663.38|0.24|2485.44|2687.52|2472.23|50297620.23976975|19222.967485|1707816697303|2661.37|2559.59||ETH|1|||||||SPOT|10|1585176747000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.0001||USDC||live||0.01|
STXUSDC|STX-USDC|1.9961|2.583|1.9964|250.4527|1.9943|7.4471|1.8943|2.1412|1.8751|146129.48761138|73270.2366|1707816695504|1.9962|2.002||STX|1|||||||SPOT||1660023621000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.0001|
FLOKIUSDC|FLOKI-USDC|0.00003193|424046|0.00003244|12378152|0.00003223|25101135|0.00003092|0.00003269|0.00003044|21570.98142905|685659785|1707816677006|0.00003209|0.00003153||FLOKI|1|||||||SPOT||1671172201000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDC||live||0.00000001|
MEMEUSDT|MEME-USDT|0.02512|1100|0.02513|39375.1|0.02511|18447|0.02323|0.02568|0.02277|4494413.639138|182831303.8|1707816697921|0.02423|0.02367||MEME|1|||||||SPOT|5|1698995084000|0.1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100||USDT||live||0.00001|
XETAUSDT|XETA-USDT|0.01176|11.3639|0.01183|9324.9163|0.01178|4510|0.01171|0.012|0.01158|44022.161099501|3735732.0738|1707816698202|0.01198|0.01172||XETA|1|||||||SPOT||1658289961000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDT||live||0.00001|
BORINGUSDT|BORING-USDT|0.004123|232.287149|0.004132|2997.433964|0.004115|232.473128|0.00303|0.00458|0.002956|928008.915033847652|239573408.826115|1707816693107|0.003031|0.003026||BORING|1|||||||SPOT||1637813826000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
DEPUSDT|DEP-USDT|0.003133|384.22752|0.003133|6841.52743|0.003122|3282.97873|0.003133|0.00318|0.00308|119366.9609892219|38063094.88465|1707816679804|0.003147|0.003152||DEP|1|||||||SPOT||1586296999000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
AKITAUSDT|AKITA-USDT|0.0000001433|142454238|0.0000001431|1296471055|0.0000001429|22083992|0.000000137|0.0000001433|0.0000001348|39352.030849853|283914585156|1707816660005|0.0000001406|0.0000001367||AKITA|1|||||||SPOT||1620979264000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|10000000||USDT||live||0.0000000001|
GALUSDT|GAL-USDT|2.352|5.3287|2.354|187.5|2.352|187.5|2.281|2.433|2.173|1632938.3700948|707053.4091|1707816681714|2.389|2.335||GAL|1|||||||SPOT|5|1681960918000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
USDTTRY|USDT-TRY|30.8|231|30.81|3104.2502|30.8|3115.7511|30.86|30.86|30.8|7114.8|231|1707816697018|30.8|30.8||USDT|1|||||||SPOT||1698893529000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||TRY||live||0.01|
GALAUSDC|GALA-USDC|0.02494|651.3618|0.02492|29709.9222|0.0249|19665.9733|0.02354|0.0253|0.02305|154776.940635442|6379281.8916|1707816692307|0.02456|0.02406||GALA|1|||||||SPOT||1654585199000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|100||USDC||live||0.00001|
ONEUSDT|ONE-USDT|0.01596|1214.353448|0.01598|51318.585097|0.01596|6140.516215|0.01516|0.0162|0.01492|100671.04117964077|6451070.008903|1707816695810|0.01606|0.01564||ONE|1|||||||SPOT||1641439173000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
AVAXUSDC|AVAX-USDC|41.321|0.4825|41.4|4.875|41.384|4.875|38.855|41.705|38.425|739539.892643836|18346.200689|1707816696409|40.965|40.207||AVAX|1|||||||SPOT|10|1653286331000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDC||live||0.001|
MKRUSDT|MKR-USDT|2107.7|0.0048|2108.5|0.36554198|2107.9|0.1012|2000.3|2119|1977.8|614631.417802338|298.79221476|1707816687110|2076.6|2015.7||MKR|1|||||||SPOT|5|1548133413000|0.00000001|9999999999.0000000000000000|20000000|9999999999|1000000|1000000|1000000|9999999999.0000000000000000|9999999999.0000000000000000|0.001||USDT||live||0.1|
MASKUSDC|MASK-USDC|3.67|11.8783|3.672|274.1653|3.67|0.1244|3.571|3.72|3.571|3184.4692681|868.9637|1707816681911|3.693|3.619||MASK|1|||||||SPOT||1655121032000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDC||live||0.001|
LITHUSDT|LITH-USDT|0.000869|26514.79297|0.00087|452212.18067|0.000868|1792.26785|0.000864|0.000929|0.000837|148574.32435277224|169384222.61687|1707816688004|0.000897|0.000856||LITH|1|||||||SPOT||1632725817000|0.00001|9999999999999.0000000000000000|20000000|9999999999999|1000000|1000000|1000000|9999999999999.0000000000000000|9999999999999.0000000000000000|100||USDT||live||0.000001|
SPURSUSDT|SPURS-USDT|3.561|4.8406|3.566|107|3.557|39|3.358|3.865|3.323|690214.7107616|191087.4397|1707816698110|3.378|3.354||SPURS|1|||||||SPOT||1698291133000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
FLOKIUSDT|FLOKI-USDT|0.00003229|34057433|0.00003232|3907202|0.0000323|5310414|0.00003074|0.00003273|0.00003042|517100.18169792|16301964114|1707816697604|0.00003204|0.00003149||FLOKI|1|||||||SPOT|5|1671172201000|1|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|100000||USDT||live||0.00000001|
GALFTUSDT|GALFT-USDT|1.92|6.176|1.934|2.3547|1.921|6.3703|1.828|2.1|1.821|119608.0621102|63309.2316|1707816698106|1.874|1.848||GALFT|1|||||||SPOT||1655962540000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
KP3RUSDT|KP3R-USDT|74.81|0.338259|75.17|0.574499|75.04|1.332417|71.85|75.28|71.16|37963.20469183|515.924856|1707816680306|74.31|73.88||KP3R|1|||||||SPOT||1607464835000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.01|
GALAUSDT|GALA-USDT|0.0249|934.104418|0.02491|100511.563698|0.0249|31500|0.02342|0.0253|0.02304|3819625.06119048509|157060114.76733|1707816693311|0.02456|0.02414||GALA|1|||||||SPOT|5|1632295327000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.00001|
VELAUSDT|VELA-USDT|0.631|3.0512|0.631|8.5909|0.6301|1.4781|0.6048|0.647|0.6|73432.33545717|116713.4863|1707816697714|0.6378|0.6235||VELA|1|||||||SPOT||1680074572000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.0001|
SAMOUSDT|SAMO-USDT|0.011875|100.154267|0.011879|113.764753|0.011855|5744.260965|0.011158|0.01207|0.010557|314364.229042417208|27644451.953916|1707816687009|0.011519|0.011043||SAMO|1|||||||SPOT||1636093834000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|100||USDT||live||0.000001|
LTCEUR|LTC-EUR|66.82|2.877779|67.55|3.533143|67.42|1.573844|66.71|66.82|66.71|392.48635133|5.874234|1707816674911|66.82|66.82||LTC|1|||||||SPOT||1700539798000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.01||EUR||live||0.01|
AVAXUSDT|AVAX-USDT|41.4|7.31779|41.393|4.8|41.379|4|38.898|41.688|38.416|20221794.16294547|498611.14365|1707816697921|40.978|40.191||AVAX|1|||||||SPOT|10|1600734600000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.1||USDT||live||0.001|
MASKUSDT|MASK-USDT|3.67|1.472139|3.67|954.561242|3.669|2.86683|3.563|3.733|3.507|4105225.610385471|1125845.292443|1707816693913|3.658|3.598||MASK|1|||||||SPOT|5|1614152521000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.001|
MKRUSDC|MKR-USDC|2111.9|0.042123|2109.7|0.176738|2106.8|0.231393|2006.4|2117|1985.8|12804.9087457|6.20141|1707816681913|2078.1|2018.9||MKR|1|||||||SPOT||1658816142000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|0.001||USDC||live||0.1|
RNDRUSDT|RNDR-USDT|5.074|2|5.075|149.3039|5.073|112.5|4.551|5.094|4.446|7074287.5530412|1457361.5096|1707816698203|4.802|4.644||RNDR|1|||||||SPOT|5|1691605484000|0.0001|99999999999999.0000000000000000|20000000|99999999999999|1000000|1000000|1000000|99999999999999.0000000000000000|99999999999999.0000000000000000|1||USDT||live||0.001|
SKEBUSDT|SKEB-USDT|0.001457|25930.24|0.001466|14958.34|0.001457|131282.73|0.001513|0.00152|0.00145|18145.27242055|12117094.36|1707816691509|0.001512|0.001513||SKEB|1|||||||SPOT||1662607568000|0.01|9999999999999999.0000000000000000|20000000|9999999999999999|1000000|1000000|1000000|9999999999999999.0000000000000000|9999999999999999.0000000000000000|5000||USDT||live||0.000001|
GLMRUSDT|GLMR-USDT|0.4009|211.6125|0.4011|839.869372|0.4008|650|0.367|0.4061|0.3617|491240.7235797304|1264109.293854|1707816697011|0.3896|0.3775||GLMR|1|||||||SPOT|3|1641883794000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|10||USDT||live||0.0001|
XRPBTC|XRP-BTC|0.00001057|281.25|0.00001057|11664.438|0.00001056|13202.674|0.00001079|0.00001083|0.00001054|35.09438574814|3286784.564|1707816698103|0.00001065|0.00001058||XRP|1|||||||SPOT|5|1548133413000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||BTC||live||0.00000001|
WIFIUSDT|WIFI-USDT|0.1011|108.234|0.1014|7987.481|0.1012|91.605|0.0962|0.1024|0.0939|149827.466141|1502256.463|1707816672012|0.1002|0.1002||WIFI|1|||||||SPOT||1680779721000|0.001|999999999999999.0000000000000000|20000000|999999999999999|1000000|1000000|1000000|999999999999999.0000000000000000|999999999999999.0000000000000000|10||USDT||live||0.0001|
STXUSDT|STX-USDT|1.9942|40.995866|1.9945|30.007521|1.9941|38.902656|1.8969|2.0565|1.8681|14597860.009621756|7371040.35874|1707816698113|1.9925|1.9964||STX|1|||||||SPOT|5|1614852010000|0.000001|999999999999.0000000000000000|20000000|999999999999|1000000|1000000|1000000|999999999999.0000000000000000|999999999999.0000000000000000|1||USDT||live||0.0001|
